Age,CGPA,Financial_Stress,Semester_Credit_Load,Mental_Status,Sleep_Schedule,Extracurricular,Therapy,Exercise,Gender_Female,Gender_Male,Course_Business,Course_Computer Science,Course_Engineering,Course_Law,Course_Medical,Course_Others
24.0,2.895,3,17,0,1,0,0,0,1,0,0,0,0,0,1,0
24.0,2.84,2,24,1,1,1,-1,0,1,0,0,0,0,0,1,0
24.0,2.38,2,18,-1,0,-1,-1,1,1,0,0,0,0,0,1,0
23.0,2.76,5,22,-1,0,0,1,0,0,1,0,0,0,0,1,0
19.0,3.005,5,29,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
18.0,3.005,3,27,0,-1,0,0,-1,1,0,0,0,0,1,0,0
24.0,3.03,0,16,0,0,1,-1,1,1,0,0,0,0,0,1,0
21.0,2.34,5,24,-1,-1,0,-1,-1,0,1,0,0,0,0,0,1
19.0,3.59,0,18,1,-1,0,-1,-1,0,1,0,0,0,0,1,0
23.0,2.52,3,24,-1,0,1,0,-1,1,0,0,1,0,0,0,0
28.0,3.155,5,29,0,-1,0,-1,0,0,1,0,0,1,0,0,0
22.0,2.965,3,25,0,-1,1,-1,0,0,1,0,0,0,0,1,0
21.0,3.045,3,25,-1,0,0,-1,0,1,0,0,0,0,0,1,0
25.0,2.835,0,21,0,1,0,0,0,0,1,0,1,0,0,0,0
22.0,3.29,2,18,0,-1,1,-1,-1,0,1,0,1,0,0,0,0
21.0,2.81,1,22,1,0,0,1,-1,0,1,0,1,0,0,0,0
20.0,2.755,0,19,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
18.0,3.01,4,20,0,0,-1,0,0,1,0,0,0,0,0,1,0
19.0,2.49,5,28,-1,0,-1,-1,1,0,1,0,1,0,0,0,0
18.0,3.03,5,16,-1,0,0,-1,-1,0,1,0,0,0,1,0,0
20.0,3.37,0,22,1,1,1,-1,-1,0,1,0,0,0,0,1,0
20.0,2.545,4,15,-1,0,1,-1,1,1,0,0,0,0,0,1,0
20.0,2.7,2,20,0,1,1,-1,0,1,0,0,0,0,0,1,0
23.0,2.93,4,26,-1,-1,0,-1,-1,0,1,0,0,1,0,0,0
24.0,2.915,5,19,-1,0,0,-1,-1,1,0,0,0,0,1,0,0
22.0,3.195,0,23,0,0,0,-1,1,1,0,0,0,0,0,1,0
24.0,2.275,2,27,-1,0,0,-1,1,1,0,0,0,0,0,0,1
19.0,3.2,5,18,1,-1,0,0,-1,0,1,0,0,0,0,1,0
18.0,3.08,2,20,-1,0,0,0,0,1,0,0,0,0,0,1,0
21.0,2.805,4,15,-1,0,-1,0,-1,0,1,0,0,1,0,0,0
21.0,3.41,1,22,1,0,1,0,0,0,1,0,0,1,0,0,0
20.0,3.05,4,22,-1,0,1,-1,1,0,1,0,0,1,0,0,0
20.0,2.94,5,26,-1,0,-1,-1,1,0,1,0,1,0,0,0,0
21.0,3.055,5,17,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
24.0,2.66,0,24,0,1,0,0,1,1,0,0,0,0,0,0,1
18.0,3.025,1,25,1,-1,0,-1,-1,1,0,0,0,1,0,0,0
20.0,3.08,5,18,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
23.0,2.855,3,17,-1,0,1,-1,-1,0,1,0,0,0,1,0,0
25.0,2.865,2,15,-1,-1,0,-1,-1,0,1,0,0,0,0,1,0
19.0,3.005,2,17,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0
19.0,2.805,3,15,-1,0,0,-1,0,0,1,0,0,0,0,1,0
22.0,2.92,4,20,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,0
19.0,2.43,5,26,-1,0,0,-1,0,1,0,0,0,0,0,1,0
22.0,2.615,1,29,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
18.0,2.995,1,27,-1,0,-1,-1,0,1,0,0,1,0,0,0,0
20.0,3.24,2,28,0,-1,0,1,-1,1,0,0,0,1,0,0,0
25.0,3.0,2,24,-1,0,-1,-1,-1,0,1,0,1,0,0,0,0
24.0,2.73,3,24,0,1,1,0,0,0,1,0,0,1,0,0,0
20.0,3.315,1,29,0,0,1,-1,-1,1,0,0,1,0,0,0,0
18.0,2.99,4,16,-1,0,0,-1,1,0,1,0,0,0,0,1,0
19.0,2.43,0,28,-1,0,0,-1,1,1,0,0,0,0,0,1,0
22.0,2.75,1,24,0,1,0,-1,1,0,1,0,0,1,0,0,0
22.0,3.16,0,26,-1,1,0,-1,-1,1,0,0,0,0,0,0,1
22.0,3.595,0,17,1,1,0,-1,-1,0,1,0,1,0,0,0,0
22.0,2.555,0,27,-1,-1,0,-1,0,0,1,0,0,1,0,0,0
21.0,3.135,2,17,0,-1,0,-1,-1,0,1,0,0,0,0,1,0
19.0,2.7,2,18,-1,0,0,-1,1,0,1,0,0,1,0,0,0
18.0,2.455,2,15,-1,0,0,-1,1,0,1,0,1,0,0,0,0
20.0,2.695,1,29,0,0,0,0,1,0,1,0,0,1,0,0,0
23.0,2.675,2,21,0,1,1,0,0,1,0,0,0,1,0,0,0
20.0,2.54,1,26,0,-1,0,-1,-1,1,0,0,0,0,0,1,0
24.0,3.605,0,23,1,-1,-1,0,0,1,0,0,0,1,0,0,0
21.0,2.95,5,18,-1,-1,0,-1,-1,0,1,0,0,0,1,0,0
19.0,2.61,4,24,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
19.0,3.235,2,17,1,-1,0,0,0,0,1,0,0,1,0,0,0
27.0,3.05,5,22,-1,0,1,-1,-1,0,1,0,1,0,0,0,0
24.0,3.105,0,19,0,1,0,0,0,0,1,0,1,0,0,0,0
22.0,2.645,1,25,0,-1,-1,-1,-1,1,0,0,0,0,0,0,1
19.0,3.475,1,17,1,0,1,1,1,0,1,0,0,0,0,1,0
21.0,2.365,1,25,0,-1,1,-1,-1,0,1,0,0,1,0,0,0
23.0,2.805,1,15,0,-1,-1,-1,0,0,1,0,0,1,0,0,0
22.0,3.055,0,21,1,0,0,0,0,0,1,0,1,0,0,0,0
20.0,2.835,2,17,-1,1,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.955,5,21,-1,1,-1,0,-1,0,1,0,0,0,0,0,1
24.0,2.71,2,28,-1,0,-1,-1,-1,0,1,0,0,0,1,0,0
19.0,2.82,3,18,-1,-1,0,1,0,0,1,0,1,0,0,0,0
24.0,2.735,1,27,0,0,0,-1,1,0,1,0,0,0,1,0,0
20.0,2.575,3,27,-1,0,1,-1,-1,1,0,0,0,0,1,0,0
25.0,3.1,0,26,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
25.0,2.605,1,27,0,0,1,-1,0,1,0,0,0,0,0,0,1
22.0,3.105,5,25,-1,-1,0,-1,1,0,1,0,0,0,0,1,0
22.0,3.04,5,26,0,0,-1,-1,0,1,0,0,0,1,0,0,0
18.0,3.08,5,26,-1,0,0,-1,0,0,1,0,1,0,0,0,0
19.0,2.935,3,27,-1,1,0,0,-1,1,0,0,0,0,0,1,0
19.0,3.085,0,19,1,-1,0,1,0,1,0,0,0,0,1,0,0
19.0,3.41,1,26,0,-1,-1,-1,0,1,0,0,0,0,0,1,0
18.0,2.88,1,28,0,1,1,-1,1,0,1,0,0,0,1,0,0
20.0,3.565,2,23,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
25.0,3.085,2,19,-1,1,-1,-1,0,0,1,0,0,0,0,1,0
23.0,3.085,0,17,1,0,0,1,-1,0,1,0,0,0,1,0,0
19.0,3.35,0,22,0,-1,0,0,1,0,1,0,0,0,0,1,0
22.0,3.305,1,19,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.89,0,28,0,1,-1,0,0,1,0,0,1,0,0,0,0
23.0,3.26,2,24,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,3.25,2,24,1,0,0,1,1,1,0,0,0,0,1,0,0
21.0,2.9251143268308284,4,18,1,0,1,0,-1,1,0,1,0,0,0,0,0
22.0,2.415,5,25,-1,0,1,-1,0,0,1,0,0,0,0,0,1
25.0,3.325,4,29,1,0,0,0,1,1,0,0,0,0,0,1,0
24.0,3.12,2,24,1,-1,0,-1,-1,1,0,0,0,0,0,1,0
19.0,2.8,1,26,1,-1,-1,1,0,0,1,0,0,1,0,0,0
20.0,2.755,2,17,0,-1,0,-1,0,1,0,1,0,0,0,0,0
20.0,3.265,1,29,1,1,-1,-1,1,1,0,0,0,0,0,1,0
20.0,2.875,1,21,0,0,1,0,0,1,0,0,0,0,1,0,0
21.0,2.8,5,24,-1,0,0,-1,0,0,1,0,1,0,0,0,0
27.0,2.79,3,20,0,1,0,-1,0,0,1,0,0,0,1,0,0
22.0,2.68,4,16,-1,-1,-1,-1,0,1,0,0,0,0,0,0,1
22.0,2.97,0,18,0,0,0,-1,1,0,1,0,0,0,0,1,0
25.0,3.17,1,24,0,0,0,-1,1,1,0,0,0,0,0,1,0
20.0,2.8,5,22,0,0,0,0,-1,0,1,0,0,0,1,0,0
22.0,3.305,5,23,0,0,0,-1,0,1,0,0,0,0,0,1,0
20.0,2.795,1,27,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0
24.0,3.135,2,17,0,-1,-1,1,-1,0,1,0,0,0,0,1,0
20.0,3.07,0,22,0,0,-1,-1,-1,1,0,0,0,1,0,0,0
21.0,2.995,5,17,-1,-1,-1,-1,-1,0,1,0,1,0,0,0,0
24.0,2.91,1,26,0,1,-1,-1,1,0,1,0,0,0,1,0,0
26.0,2.885,4,15,-1,0,1,0,-1,0,1,0,1,0,0,0,0
23.0,2.805,3,21,0,0,0,-1,-1,1,0,0,1,0,0,0,0
20.0,2.7,4,22,-1,0,1,-1,0,0,1,0,0,0,1,0,0
21.0,3.12,0,16,0,0,0,1,0,0,1,1,0,0,0,0,0
18.0,3.335,5,21,-1,0,-1,-1,1,0,1,0,1,0,0,0,0
25.0,2.62,5,18,-1,-1,-1,1,0,0,1,0,0,0,0,1,0
22.0,2.985,0,21,1,-1,-1,0,0,0,1,0,1,0,0,0,0
18.0,2.6,5,16,-1,0,1,-1,-1,0,1,1,0,0,0,0,0
18.0,2.86,0,18,0,-1,-1,1,0,1,0,0,0,0,0,1,0
26.0,3.18,1,24,1,0,1,0,0,0,1,0,0,0,0,1,0
20.0,2.54,2,18,-1,-1,-1,1,0,0,1,0,0,0,1,0,0
26.0,3.655,1,29,1,-1,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.52,5,28,0,-1,1,0,-1,0,1,0,0,0,0,0,1
19.0,2.9251143268308284,2,24,-1,0,1,-1,0,0,1,0,0,0,1,0,0
22.0,2.45,3,18,-1,0,1,-1,0,1,0,1,0,0,0,0,0
27.0,2.945,4,21,-1,-1,0,1,1,1,0,0,0,1,0,0,0
22.0,2.975,5,19,0,1,0,1,0,0,1,0,0,0,1,0,0
23.0,2.795,3,19,-1,0,-1,-1,-1,0,1,0,0,0,1,0,0
23.0,2.935,4,29,1,0,1,0,1,0,1,0,1,0,0,0,0
22.0,2.445,5,17,-1,-1,-1,-1,1,0,1,0,0,0,0,1,0
21.0,3.025,5,29,-1,1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.5,1,24,-1,-1,0,-1,0,1,0,0,0,1,0,0,0
22.0,2.8,4,16,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
22.0,2.665,3,27,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
20.0,3.015,1,29,-1,-1,-1,-1,0,1,0,0,0,1,0,0,0
22.0,3.14,1,28,0,-1,-1,-1,-1,0,1,0,1,0,0,0,0
24.0,2.515,3,25,0,0,0,-1,0,0,1,0,1,0,0,0,0
21.0,2.175,5,21,-1,-1,-1,0,0,1,0,1,0,0,0,0,0
24.0,3.05,2,28,-1,0,-1,-1,0,1,0,0,0,0,0,1,0
26.0,3.125,2,15,-1,1,0,-1,0,0,1,0,1,0,0,0,0
19.0,3.155,0,19,0,-1,-1,-1,1,0,1,0,0,1,0,0,0
19.0,3.56,3,16,0,0,0,-1,1,1,0,0,0,0,0,1,0
20.0,3.505,0,17,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
21.0,3.075,0,25,0,0,0,-1,-1,0,1,0,0,1,0,0,0
25.0,2.9251143268308284,4,22,-1,1,0,-1,-1,1,0,0,0,1,0,0,0
23.0,3.395,0,27,0,0,-1,-1,1,0,1,0,0,1,0,0,0
22.0,3.585,1,17,1,0,-1,-1,1,0,1,0,0,0,1,0,0
20.0,3.195,3,15,1,0,0,-1,-1,0,1,0,0,0,0,1,0
22.0,2.76,3,28,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
20.0,3.08,4,22,-1,0,0,-1,1,1,0,0,0,0,0,1,0
25.0,3.11,0,26,-1,0,-1,0,0,1,0,0,0,0,0,1,0
20.0,2.805,5,29,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0
23.0,3.17,5,20,-1,1,-1,-1,0,0,1,0,0,0,1,0,0
25.0,3.155,4,29,-1,0,1,-1,0,0,1,0,0,1,0,0,0
21.0,3.165,0,27,0,0,0,-1,-1,0,1,0,0,1,0,0,0
18.0,3.02,5,18,0,-1,0,1,0,1,0,0,0,0,1,0,0
23.0,3.35,1,28,1,0,0,1,-1,0,1,0,0,0,0,1,0
24.0,3.03,3,20,0,-1,0,-1,1,0,1,0,0,0,0,1,0
20.0,2.815,4,25,1,0,-1,0,0,0,1,0,1,0,0,0,0
21.0,3.01,5,28,-1,0,0,-1,0,1,0,0,0,0,0,1,0
21.0,2.455,1,29,1,-1,0,0,0,1,0,0,0,0,1,0,0
18.0,3.13,3,28,1,-1,-1,-1,-1,0,1,0,0,0,0,1,0
19.0,2.59,2,24,-1,0,1,-1,-1,0,1,0,1,0,0,0,0
22.0,3.17,2,26,1,-1,0,0,-1,1,0,0,0,0,1,0,0
20.0,2.975,5,21,0,1,0,-1,-1,0,1,0,1,0,0,0,0
21.0,2.955,1,23,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
24.0,3.005,0,23,0,0,-1,-1,1,0,1,0,0,0,1,0,0
23.0,2.67,2,24,-1,0,0,0,-1,0,1,0,0,0,1,0,0
23.0,3.05,3,16,-1,-1,1,-1,-1,0,1,0,1,0,0,0,0
21.0,2.97,5,20,-1,0,1,-1,0,1,0,0,0,0,0,1,0
24.0,2.795,2,25,-1,1,0,-1,0,0,1,0,1,0,0,0,0
22.0,3.06,2,20,1,-1,0,0,1,1,0,0,0,0,1,0,0
20.0,3.16,4,24,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
24.0,2.7,5,26,-1,1,0,1,-1,1,0,0,0,0,0,0,1
19.0,3.315,4,19,0,1,1,1,0,1,0,0,0,0,1,0,0
19.0,2.22,5,16,-1,1,-1,1,1,1,0,0,0,0,1,0,0
20.0,3.235,2,29,0,0,1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.62,3,18,-1,-1,0,-1,0,0,1,0,0,0,0,1,0
20.0,3.31,0,24,1,1,1,1,-1,1,0,0,1,0,0,0,0
18.0,2.84,4,26,-1,1,0,-1,-1,1,0,0,0,0,0,1,0
20.0,2.705,5,25,0,-1,1,1,0,0,1,0,0,0,0,1,0
24.0,3.5,1,22,1,1,1,-1,-1,1,0,0,0,1,0,0,0
24.0,2.35,0,26,0,-1,0,1,-1,0,1,0,0,1,0,0,0
19.0,3.525,1,25,1,1,0,0,1,0,1,0,0,1,0,0,0
20.0,2.9,3,24,-1,0,-1,-1,-1,1,0,0,1,0,0,0,0
23.0,2.53,4,22,0,-1,1,-1,0,0,1,0,1,0,0,0,0
23.0,3.205,3,29,1,0,1,-1,0,0,1,0,0,1,0,0,0
26.0,3.48,0,24,0,0,0,1,0,0,1,0,0,1,0,0,0
28.0,2.635,5,25,-1,0,0,-1,-1,1,0,0,0,1,0,0,0
22.0,2.875,4,29,-1,0,0,0,-1,1,0,0,0,0,0,1,0
25.0,3.225,2,19,0,1,-1,-1,0,0,1,0,0,0,1,0,0
20.0,2.875,5,21,0,-1,0,-1,1,1,0,0,0,0,0,0,1
23.0,3.015,5,15,0,0,0,-1,0,0,1,0,0,0,1,0,0
21.0,3.005,1,23,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
23.0,2.675,2,15,-1,0,0,-1,0,0,1,0,0,0,1,0,0
20.0,3.57,2,24,1,-1,1,1,0,1,0,0,0,0,0,1,0
21.0,2.585,4,29,0,-1,0,-1,0,1,0,0,0,0,0,1,0
20.0,2.645,3,29,-1,0,0,-1,0,1,0,0,0,1,0,0,0
25.0,2.995,4,23,-1,1,0,-1,0,1,0,0,0,0,1,0,0
21.0,3.295,1,15,1,-1,1,1,-1,0,1,0,1,0,0,0,0
22.0,2.88,5,20,0,0,1,-1,0,0,1,0,0,1,0,0,0
20.0,2.625,1,27,-1,1,0,-1,0,1,0,0,1,0,0,0,0
24.0,2.605,0,15,-1,1,0,-1,-1,1,0,0,0,1,0,0,0
20.0,2.385,2,25,-1,0,0,-1,1,0,1,0,0,0,0,1,0
21.0,2.865,3,15,-1,1,-1,-1,-1,0,1,0,0,0,0,1,0
24.0,2.325,4,23,-1,0,-1,0,1,0,1,0,0,1,0,0,0
24.0,2.55,0,16,-1,-1,-1,-1,-1,0,1,0,0,1,0,0,0
25.0,3.235,1,15,1,1,-1,0,0,0,1,0,0,1,0,0,0
19.0,2.98,5,22,-1,0,1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.645,2,25,-1,0,1,1,0,1,0,0,1,0,0,0,0
19.0,2.56,1,24,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
22.0,3.55,1,24,1,-1,0,0,-1,1,0,0,1,0,0,0,0
23.0,3.235,3,25,0,0,0,-1,0,1,0,0,0,0,0,1,0
19.0,2.705,3,21,-1,1,0,-1,1,1,0,0,0,0,0,0,1
21.0,2.86,1,22,-1,0,0,-1,0,0,1,0,1,0,0,0,0
20.0,3.02,1,22,0,0,0,-1,1,1,0,0,0,0,1,0,0
18.0,3.13,5,20,0,0,0,-1,0,0,1,1,0,0,0,0,0
21.0,3.16,1,16,0,-1,0,0,0,0,1,0,1,0,0,0,0
24.0,2.71,0,24,-1,0,0,-1,1,0,1,0,1,0,0,0,0
22.0,2.965,5,29,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
18.0,3.205,3,19,-1,-1,0,1,-1,0,1,0,0,0,1,0,0
21.0,3.01,1,18,0,0,0,-1,0,1,0,0,0,1,0,0,0
25.0,3.155,1,23,1,0,1,-1,0,0,1,0,1,0,0,0,0
18.0,2.9251143268308284,5,16,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
21.0,3.34,5,22,-1,-1,-1,-1,1,0,1,0,0,0,0,1,0
21.0,2.86,3,16,-1,-1,1,-1,0,1,0,0,0,1,0,0,0
20.0,3.035,0,29,1,1,0,-1,-1,1,0,0,0,0,0,1,0
19.0,3.035,0,17,0,1,-1,-1,0,1,0,0,1,0,0,0,0
23.0,2.57,5,28,-1,1,0,-1,0,1,0,0,0,0,1,0,0
24.0,2.125,4,29,-1,0,-1,0,-1,0,1,0,0,0,0,1,0
22.0,3.29,1,28,0,1,0,0,-1,0,1,0,0,0,0,1,0
23.0,3.01,5,18,1,0,1,0,1,1,0,1,0,0,0,0,0
22.0,3.13,0,20,0,0,0,-1,-1,0,1,0,1,0,0,0,0
20.0,2.805,4,21,1,0,-1,0,1,1,0,0,0,0,0,1,0
18.0,2.795,2,19,-1,0,-1,-1,0,0,1,0,0,0,0,1,0
20.0,3.315,2,27,-1,-1,0,-1,-1,1,0,0,1,0,0,0,0
21.0,2.81,3,24,-1,0,1,-1,-1,1,0,0,0,1,0,0,0
18.0,2.91,0,28,0,1,1,-1,-1,0,1,0,0,0,1,0,0
18.0,2.9251143268308284,0,15,0,1,1,-1,0,0,1,0,0,0,0,1,0
21.0,2.89,2,22,-1,1,-1,-1,0,1,0,0,0,0,1,0,0
21.0,2.47,0,28,-1,-1,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,3.47,1,24,1,1,-1,1,-1,1,0,0,0,0,1,0,0
20.0,2.995,0,19,0,-1,-1,-1,1,0,1,0,0,0,1,0,0
18.0,2.915,5,29,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
19.0,2.725,3,25,-1,0,0,-1,-1,1,0,0,0,0,0,1,0
22.0,2.575,1,15,-1,1,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.9251143268308284,5,19,-1,-1,1,-1,-1,1,0,0,1,0,0,0,0
20.0,2.865,5,21,-1,0,1,1,1,0,1,0,1,0,0,0,0
20.0,3.215,3,15,-1,1,-1,-1,1,1,0,0,0,0,0,1,0
20.0,2.815,3,15,0,-1,0,-1,0,0,1,0,0,0,0,1,0
20.0,3.315,0,29,0,-1,1,0,0,1,0,0,0,0,1,0,0
19.0,3.1,4,18,0,1,-1,-1,-1,1,0,0,0,0,0,1,0
24.0,2.975,5,17,0,0,1,-1,0,1,0,0,0,0,0,1,0
21.0,3.46,4,24,0,1,0,-1,0,0,1,0,0,0,0,1,0
21.0,2.665,1,25,-1,0,0,0,0,1,0,0,0,1,0,0,0
24.0,3.005,1,27,-1,0,0,-1,-1,0,1,0,0,0,0,1,0
24.0,3.215,2,29,0,1,0,-1,-1,0,1,0,0,0,0,1,0
18.0,2.88,1,18,0,1,0,-1,0,1,0,0,0,0,0,0,1
21.0,2.925,3,23,0,1,0,-1,-1,0,1,0,0,0,1,0,0
20.0,2.67,3,22,-1,0,0,-1,1,0,1,0,0,0,0,1,0
20.0,2.61,5,26,-1,1,0,-1,-1,1,0,0,0,0,0,0,1
20.0,3.5,4,18,0,1,-1,-1,1,0,1,0,0,1,0,0,0
20.0,2.9251143268308284,5,28,0,-1,1,-1,0,1,0,0,0,0,0,1,0
19.0,3.115,3,23,0,-1,0,-1,0,0,1,0,0,0,1,0,0
24.0,2.885,3,27,0,0,0,0,-1,0,1,0,0,0,0,1,0
20.0,3.11,1,20,0,0,0,0,1,0,1,0,0,1,0,0,0
23.0,3.035,2,15,0,-1,0,-1,0,1,0,0,0,0,1,0,0
20.0,2.36,5,16,-1,0,1,0,0,1,0,0,0,1,0,0,0
19.0,2.775,3,23,1,0,0,0,-1,0,1,0,1,0,0,0,0
20.0,3.1,4,26,-1,0,1,-1,-1,0,1,0,0,0,0,1,0
22.0,2.425,5,21,0,-1,0,0,-1,0,1,0,0,0,0,1,0
22.0,3.15,1,22,-1,-1,0,-1,-1,1,0,0,0,0,1,0,0
19.0,2.91,1,26,-1,1,0,-1,0,0,1,0,0,0,0,1,0
20.0,3.4,1,28,0,-1,-1,-1,-1,0,1,0,0,0,0,1,0
23.0,2.875,5,19,-1,0,1,-1,1,0,1,0,0,0,0,1,0
18.0,2.745,3,29,0,1,1,1,-1,0,1,1,0,0,0,0,0
23.0,2.78,1,20,0,0,-1,-1,-1,1,0,0,1,0,0,0,0
21.0,3.62,1,16,0,0,0,-1,-1,1,0,0,1,0,0,0,0
21.0,3.005,5,27,0,0,0,-1,0,1,0,0,0,0,1,0,0
22.0,2.545,2,21,-1,0,0,-1,0,0,1,0,0,1,0,0,0
23.0,3.02,1,28,1,0,-1,0,0,0,1,0,0,0,0,1,0
21.0,3.285,2,15,0,-1,0,-1,0,0,1,0,0,1,0,0,0
18.0,2.68,3,22,0,0,-1,0,1,0,1,0,0,0,0,1,0
21.0,2.815,1,15,0,-1,1,1,-1,1,0,0,0,0,1,0,0
24.0,2.85,5,22,-1,0,1,-1,-1,1,0,0,0,0,0,1,0
20.0,2.455,5,25,-1,1,1,0,-1,1,0,0,0,0,0,1,0
20.0,2.925,4,19,0,0,0,-1,-1,1,0,0,1,0,0,0,0
21.0,3.285,4,23,-1,-1,-1,-1,0,0,1,0,0,0,0,1,0
21.0,2.91,3,28,-1,1,-1,-1,0,0,1,0,0,1,0,0,0
22.0,2.8,1,28,0,1,-1,-1,0,0,1,0,0,1,0,0,0
22.0,3.56,2,28,0,1,0,-1,0,0,1,0,0,0,0,1,0
25.0,3.085,1,27,0,0,-1,0,1,0,1,0,0,0,1,0,0
23.0,3.225,0,15,1,-1,1,0,1,1,0,0,0,0,1,0,0
20.0,2.57,5,24,-1,0,-1,-1,0,0,1,0,0,0,1,0,0
18.0,2.89,3,16,-1,-1,0,-1,-1,1,0,0,0,0,0,1,0
21.0,3.53,3,18,0,-1,1,-1,-1,1,0,0,0,1,0,0,0
21.0,3.39,0,20,0,-1,-1,0,0,1,0,0,0,0,0,1,0
21.0,2.9251143268308284,4,24,0,-1,1,0,1,1,0,0,1,0,0,0,0
24.0,2.67,2,16,-1,1,-1,-1,-1,0,1,0,1,0,0,0,0
23.0,2.94,0,20,0,1,-1,-1,0,1,0,0,0,0,0,1,0
21.0,2.9251143268308284,0,21,1,1,1,0,0,1,0,0,0,0,1,0,0
25.0,2.965,2,15,0,0,-1,-1,-1,1,0,0,0,0,1,0,0
18.0,2.845,4,29,-1,-1,-1,-1,1,1,0,0,0,0,1,0,0
23.0,2.79,3,26,-1,0,0,-1,0,0,1,0,0,1,0,0,0
22.0,3.015,5,19,-1,-1,0,-1,0,1,0,0,0,0,0,1,0
22.0,2.9251143268308284,5,19,-1,1,-1,-1,1,1,0,0,0,0,0,1,0
24.0,2.995,4,21,-1,0,0,-1,1,0,1,0,0,0,1,0,0
23.0,2.39,4,20,-1,0,-1,-1,0,0,1,0,0,0,1,0,0
20.0,2.89,4,20,-1,1,1,-1,-1,0,1,0,1,0,0,0,0
23.0,3.15,3,28,0,1,0,-1,-1,1,0,0,0,1,0,0,0
21.0,3.245,1,21,-1,0,1,1,0,1,0,0,0,0,0,0,1
18.0,2.49,3,20,-1,-1,1,-1,-1,0,1,0,0,0,0,1,0
21.0,2.955,5,25,0,-1,0,0,0,0,1,0,0,0,1,0,0
25.0,2.9251143268308284,5,20,-1,1,0,-1,0,0,1,0,1,0,0,0,0
24.0,2.595,0,23,0,-1,0,-1,-1,1,0,0,1,0,0,0,0
24.0,3.105,2,17,-1,1,0,-1,1,1,0,0,0,0,1,0,0
19.0,3.18,5,24,0,-1,0,1,-1,1,0,0,0,0,0,0,1
21.0,3.245,2,15,-1,-1,-1,-1,1,1,0,0,0,0,0,1,0
22.0,2.565,4,19,-1,1,0,-1,-1,0,1,0,0,0,0,1,0
21.0,3.235,4,15,0,1,0,0,-1,1,0,0,0,1,0,0,0
25.0,3.355,4,15,0,-1,0,-1,1,0,1,0,1,0,0,0,0
27.0,2.955,5,29,0,-1,0,1,0,0,1,0,1,0,0,0,0
20.0,2.265,5,23,-1,-1,-1,0,1,1,0,0,0,1,0,0,0
21.0,3.035,0,27,0,0,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,3.21,5,28,-1,-1,-1,-1,0,1,0,0,0,0,0,1,0
19.0,2.755,2,27,1,0,0,0,-1,0,1,0,1,0,0,0,0
20.0,2.43,3,28,-1,0,0,-1,0,0,1,0,1,0,0,0,0
27.0,3.41,3,22,0,1,-1,-1,0,1,0,1,0,0,0,0,0
19.0,3.285,1,25,-1,-1,0,-1,0,1,0,0,0,0,1,0,0
23.0,2.555,0,25,-1,1,-1,0,1,1,0,0,1,0,0,0,0
22.0,2.765,1,23,-1,-1,0,0,-1,0,1,0,1,0,0,0,0
20.0,2.57,4,16,-1,-1,-1,0,-1,0,1,0,1,0,0,0,0
18.0,2.805,0,29,0,0,-1,-1,-1,0,1,0,1,0,0,0,0
20.0,2.9,3,24,-1,-1,1,-1,0,0,1,0,0,0,1,0,0
24.0,2.985,4,29,0,0,1,-1,1,0,1,0,1,0,0,0,0
23.0,2.805,2,27,-1,0,1,-1,0,0,1,0,1,0,0,0,0
22.0,3.135,5,21,-1,0,0,-1,1,1,0,0,0,1,0,0,0
26.0,3.225,4,19,-1,0,-1,-1,-1,1,0,0,0,0,1,0,0
19.0,2.565,5,19,-1,0,0,-1,-1,0,1,0,1,0,0,0,0
